matchnumber,Player Name,Team,Minutes Played,+/-,Player strength,True Player Strength
9,P7T5,T5,14.756994187909878,-7.610900870644752,1158.5798670885874,922
9,P4T5,T5,25.094023185914374,-13.709037550949457,1169.4552015965148,939
9,P8T5,T5,4.226961281958777,-2.711328510021413,737.8742131119174,978
9,P5T5,T5,28.58423603858057,-17.929638089464813,794.8671510932888,940
9,P2T5,T5,13.302558487934816,-8.507082303757054,739.9633713577847,977
9,P1T5,T5,23.89458336610102,-13.562433479991403,1055.727202422888,944
9,P6T5,T5,38.3988247425972,-23.57525621776996,969.025843751802,1047
9,P3T5,T5,40.7241771581708,-27.51656661130472,188.09486647234883,1193
9,P9T5,T5,23.511062851292664,-15.234667895909165,696.2705469375508,1004
10,P3T9,T9,28.092208679042248,-19.73583991179108,889.2481335250064,1048
10,P7T9,T9,-8.47319468433398,5.753142959751032,991.4468948210566,1019
10,P5T9,T9,20.653167404133598,-14.15432184707593,979.4074407379885,977
10,P1T9,T9,23.71837746927968,-16.178531156931715,994.2426726360461,951
10,P8T9,T9,32.138818705227145,-22.853211271238212,813.4379203984298,1007
10,P10T9,T9,8.114773950592282,-5.687299683391089,933.1028988366063,948
10,P2T9,T9,-0.4282927653115552,0.2910373134645786,992.1840786200561,989
10,P6T9,T9,61.738560091785104,-43.5577863909935,1099.1406285407065,1146
10,P9T9,T9,26.9766958511179,-18.21485294573463,1031.8446146366687,1041
10,P4T9,T9,47.468885298467605,-32.591819929984645,940.6946747616148,1060
10,P9T6,T6,5.477655022592993,4.5007148220479705,1691.281883587411,954
10,P8T6,T6,15.699608967720186,12.086976181137135,1608.195911985233,1070
10,P3T6,T6,31.459157209930225,20.47606448186065,1094.3737911491964,977
10,P1T6,T6,36.72797497153319,22.896312617027398,750.2637561811629,991
10,P5T6,T6,51.57767889281099,35.68476635229247,1174.5130942759604,1180
10,P2T6,T6,16.217766495264613,8.984793625477593,852.2203908733317,937
10,P10T6,T6,40.52288450480951,28.531696034549864,1554.2254798020695,999
10,P6T6,T6,43.78137179162457,31.12493313121144,1888.4208017340977,1174
10,P4T6,T6,4.740558593746928,3.0841625232279197,1220.939892682763,1263
10,P7T6,T6,-6.204656450033217,-3.275354647168164,958.3189593088792,912
11,P5T11,T11,21.52533390187771,-1.244266008344627,1077.0563320377896,1088
11,P3T11,T11,18.15057096112805,-0.3715468459564353,1206.172907154855,1179
11,P1T11,T11,32.31033191811627,-2.932099354438604,917.5261116314222,1046
11,P6T11,T11,14.688650505142181,-1.7130323540932433,860.669621957569,918
11,P8T11,T11,20.245264738370732,-2.4897304151123216,815.1164562470473,1000
11,P2T11,T11,16.671157537023706,-2.1713409069772447,805.6697292979554,1007
11,P4T11,T11,36.36988744156223,-2.379947911957664,1118.8833343976098,1049
11,P7T11,T11,18.728370212811782,-1.8383539087201708,916.3997354468902,936
11,P9T11,T11,25.442127272374027,-2.489710694505178,901.3547055069374,962
11,P10T11,T11,35.868305511593306,-2.6772575227667468,1036.0422934776038,1037
11,P10T5,T5,32.177261886656225,4.113094144723613,1326.5246738401443,960
11,P7T5,T5,37.3149789739929,3.5958491215985813,1163.9215569803555,922
11,P4T5,T5,4.581563953541777,0.21850595317737406,929.7846141088089,939
11,P8T5,T5,20.032441297269926,0.9585695865806704,889.3815831814678,978
11,P5T5,T5,28.74346310498456,0.12010233743314448,597.9181982323024,940
11,P2T5,T5,23.534480686529083,2.0307160693947996,1042.993565001801,977
11,P1T5,T5,9.306247308768883,0.7169343971170051,1008.1966398307063,944
11,P6T5,T5,34.17737276533925,2.6481469004952585,992.5740276443037,1047
11,P3T5,T5,36.131988779172296,3.551035099505815,1166.857034313281,1193
11,P9T5,T5,14.000201243745085,-0.27085416736332113,686.4059625436657,1004
12,P3T8,T8,19.28510429663865,3.169523390017685,985.2295529865715,961
12,P6T8,T8,25.87945701753677,5.230786713817197,1137.3824026137456,1056
12,P4T8,T8,21.551680738351777,3.101818593197814,892.0640525154693,925
12,P1T8,T8,35.05909240202093,7.277449250920009,1202.1821760340738,1220
12,P5T8,T8,21.689443039578943,3.4227415824958305,948.6845051376481,1008
12,P7T8,T8,26.576559079071533,3.8451285535339075,852.2605356311185,989
12,P8T8,T8,23.87410869334427,4.113650151582834,1001.3047459467933,991
12,P10T8,T8,-0.9620476714877713,-0.149041862345873,1004.5435598983461,987
12,P2T8,T8,42.00218449892542,9.073255205890248,1448.631087041878,1217
12,P9T8,T8,25.044417906019458,4.964760307043103,1118.0945164972502,1116
12,P2T4,T4,50.46069930147402,-9.777922890227014,954.6004153720498,1170
12,P3T4,T4,13.258912091637193,-2.345115162465317,1065.3701472262253,1094
12,P9T4,T4,-5.589034597411653,0.8756345772807572,1093.9376195963919,1116
12,P5T4,T4,30.213853571588412,-7.617881918093881,669.5497646052879,1168
12,P4T4,T4,23.659328738805748,-4.058287191926735,1110.6329964657893,1137
12,P10T4,T4,21.066954020721678,-2.8146830436181984,1255.820043564275,1204
12,P8T4,T4,10.4442387762531,-2.0176047543404008,1011.7539297616804,1014
12,P1T4,T4,42.42882022472821,-8.262898385808226,1012.1980822551022,1101
12,P7T4,T4,28.141173713650435,-6.8633329388170985,745.6433368207265,1179
12,P6T4,T4,25.91505415855286,-2.6420765312577306,1457.367143909456,1023
13,P6T7,T7,28.461973027391586,-4.108991356659385,1021.2502689027309,974
13,P2T7,T7,43.788684571492986,-6.801580876617592,961.508189994545,1105
13,P9T7,T7,38.64524978574563,-6.170053155228893,915.1818370262317,944
13,P3T7,T7,11.513383067226265,-1.5335738936898147,1031.2585524818016,952
13,P10T7,T7,40.999805295945386,-6.641776730756774,866.939839328157,1027
13,P5T7,T7,2.860368570871147,-0.37427519264385417,1026.2840172868084,1071
13,P1T7,T7,6.3531344822917175,-0.47071051613571663,1189.8562338138004,943
13,P4T7,T7,17.907417940304665,-1.8378343146886669,1156.4225203238693,1038
13,P7T7,T7,32.95853119910706,-5.257856141811509,932.9664417416272,1022
13,P8T7,T7,16.511452059623533,-2.8183453842422717,907.4445021126076,957
13,P6T3,T3,24.404302744392524,1.515833349277929,613.9511223472417,1021
13,P3T3,T3,10.782238577079765,1.8926836344805358,1102.0028662738607,960
13,P8T3,T3,52.04027684900405,7.888535194014291,1126.206903911378,1215
13,P4T3,T3,19.731261489837514,5.569027182255019,1534.251117185816,996
13,P5T3,T3,13.840330157909204,2.956349964866458,1232.6888530612387,1059
13,P1T3,T3,12.666575353953895,0.30761578868479,618.213831281215,987
13,P10T3,T3,31.88361966261602,5.84418557250377,1220.4399607798887,1127
13,P2T3,T3,29.098054519208603,5.938088688588828,1311.7629716932356,1069
13,P9T3,T3,18.22210017516074,1.4761035008403665,763.0213044815002,1032
13,P7T3,T3,27.3312404708377,2.2014122648330887,655.0872878991534,1143
14,P2T4,T4,62.790665456643936,25.998472899949594,1388.6498364811162,1170
14,P3T4,T4,15.021546214750394,6.281843209952455,1056.7145042014756,1094
14,P9T4,T4,-1.9274218098722837,-0.7587727156105226,1029.599819741682,1116
14,P5T4,T4,34.852364439353,15.685711311191463,1161.9356560717292,1168
14,P4T4,T4,42.98930813643921,19.15570744680322,1064.6319446254176,1137
14,P10T4,T4,11.064798738943765,5.291514900433133,1252.977445329871,1204
14,P8T4,T4,18.438921018650774,6.915375142046754,884.0283001496568,1014
14,P1T4,T4,6.112181574653976,2.4784989363114187,1041.5208258147734,1101
14,P7T4,T4,28.153187616890918,12.652193570177856,1160.395966885813,1179
14,P6T4,T4,22.504448613546323,9.56501809097815,1057.9738802924348,1023
14,P1T14,T14,37.64178089982174,-15.111965769308439,1425.1621121409178,1101
14,P9T14,T14,25.844598003388622,-11.524217739522934,966.6607239899106,1067
14,P2T14,T14,36.48676394452617,-15.581655306261746,1153.1440107843102,1131
14,P7T14,T14,27.579650438632886,-14.647948171753448,525.2906433606934,921
14,P6T14,T14,-0.41368303152377756,0.14647197667551556,1183.0400839399385,1005
14,P4T14,T14,11.751781072801707,-5.822015427535981,802.4341238087723,1152
14,P3T14,T14,46.63778516850141,-21.016253167635256,959.0999074750075,1089
14,P8T14,T14,15.038746566898887,-8.856668925899383,471.57001230355263,1048
14,P10T14,T14,11.579864498260044,-5.66562820021942,822.2772186738699,985
14,P5T14,T14,27.852712438692283,-13.598399451017091,745.9838441606338,1101
15,P6T1,T1,-7.9196643208437205,3.8763671163793174,935.1118826932335,934
15,P8T1,T1,49.04861233078505,-22.850788931782617,1099.753961181779,1078
15,P10T1,T1,44.61500929859309,-20.87869005132561,894.8451459457442,932
15,P1T1,T1,43.29647415342299,-20.260094926142,921.8234319906009,1047
15,P3T1,T1,33.85977250524073,-15.473698741696653,1046.0503203867415,984
15,P4T1,T1,29.742792417288946,-13.638284176127641,1025.3803188183886,1006
15,P7T1,T1,17.738183609072355,-8.67321391709786,900.8850306373672,990
15,P2T1,T1,6.684955580657468,-3.3208411729128553,899.4516143362431,1021
15,P5T1,T1,7.926819284511502,-3.5492515314400976,1039.0583816382643,978
15,P9T1,T1,15.00704514127159,-6.903449172794691,1005.9500735690903,1052
15,P2T4,T4,5.984407622352747,2.8360224873044073,1248.086893067451,1170
15,P3T4,T4,9.834053964058745,4.093412256437051,1076.3695959710706,1094
15,P9T4,T4,29.716868827080614,15.468364871595416,1543.5665703929249,1116
15,P5T4,T4,49.230394126875936,22.97885956637568,1060.675652339625,1168
15,P4T4,T4,24.406967638007615,9.00979220567213,785.9289685587989,1137
15,P10T4,T4,31.174353188568297,16.722706379412877,1667.6398084190287,1204
15,P8T4,T4,14.10584751128122,6.638710657096137,1242.2527146760435,1014
15,P1T4,T4,49.08693048510282,22.792567326083834,1252.686027737403,1101
15,P7T4,T4,4.69655423452357,2.015866069408086,1126.069318787695,1179
15,P6T4,T4,21.76362240214842,8.948588506240696,999.8683100037802,1023
16,P5T13,T13,53.175804903107675,11.483347295045961,1192.8607269511463,1180
16,P9T13,T13,23.725063104493273,4.344982071017584,886.317130714302,980
16,P7T13,T13,25.69891864149588,5.161110445953076,957.3376423065681,1019
16,P10T13,T13,19.594721746086105,4.232318071107058,1036.745217875454,920
16,P6T13,T13,30.93963496399947,7.303590393478928,1143.7719808241434,1111
16,P4T13,T13,39.364019910278486,8.935697589557234,1109.8141589510494,984
16,P3T13,T13,13.342884263133044,3.1299427446908665,1101.8371585250757,1102
16,P1T13,T13,11.554610779702362,2.3105519760651982,991.8045934776588,1022
16,P8T13,T13,6.441916637392256,1.6809339708179167,1170.61750964291,1059
16,P2T13,T13,16.162425050311487,2.4850561082800033,820.542414141047,942
16,P6T1,T1,5.569809760508041,-2.092893273489432,530.9115993313181,934
16,P8T1,T1,-1.7544348195870914,0.12713795199196853,1318.5994615514976,1078
16,P10T1,T1,34.509526289931024,-7.481025193144083,1000.6464145484892,932
16,P1T1,T1,30.511597981190796,-7.9343424531623,731.2922224492584,1047
16,P3T1,T1,20.868790378718273,-5.696899383606778,751.1434048225382,984
16,P4T1,T1,11.350714920455113,-1.5074374470752583,1234.2906043778423,1006
16,P7T1,T1,39.73026805484585,-8.872419144439824,949.803369385072,990
16,P2T1,T1,25.498008763678087,-5.9599848626530765,901.8587679351259,1021
16,P5T1,T1,37.027042914919534,-7.873168820199427,1049.2946740736331,978
16,P9T1,T1,36.688675755340384,-7.412694401347591,1141.7326044651352,1052
17,P6T3,T3,21.114469579663233,-12.164610923692752,923.4133658192738,1021
17,P3T3,T3,11.66288189386178,-7.004613418690088,874.3246067751428,960
17,P8T3,T3,49.012155507884685,-26.82183371781074,1141.923672318618,1215
17,P4T3,T3,27.34833223541445,-14.553149183187951,1117.6475878800982,996
17,P5T3,T3,2.8772034444422,-1.4884296106323376,1121.0909363549854,1059
17,P1T3,T3,18.999144405016903,-10.662540020611594,988.032235301273,987
17,P10T3,T3,12.92896469203424,-6.366483744661134,1219.3183687067549,1127
17,P2T3,T3,29.694421504146685,-16.05919848777347,1076.2053727726302,1069
17,P9T3,T3,49.84289927524713,-27.13659193515468,953.2928055381788,1032
17,P7T3,T3,16.519527462288735,-8.993323447792712,1051.5933509430124,1143
17,P2T4,T4,26.258806287746662,14.908962538946172,1424.1715442947454,1170
17,P3T4,T4,21.16788107764295,12.04475822039422,1411.180492991673,1094
17,P9T4,T4,15.529000383577259,7.859752936097939,1179.6877559736727,1116
17,P5T4,T4,33.3355641534345,20.112090792288306,1720.6036108011353,1168
17,P4T4,T4,19.078387560692146,11.590665469877973,1552.4006970481157,1137
17,P10T4,T4,19.452113202045187,10.395945591945042,1272.7319812782093,1204
17,P8T4,T4,37.036412167900636,17.3023452293238,586.5325166527712,1014
17,P1T4,T4,25.203375992292283,14.740277560622413,1500.2485879423182,1101
17,P7T4,T4,32.6759761690343,17.824200866745873,1313.252344644036,1179
17,P6T4,T4,10.262483005634081,6.619537737221125,1618.9912930537726,1023
18,P6T3,T3,15.792278088659106,-0.08393916511711569,963.9841091217097,1021
18,P3T3,T3,19.284860158662017,-0.681205251083282,838.7886544390963,960
18,P8T3,T3,31.245701750808045,1.5749608257049865,1236.2797056056745,1215
18,P4T3,T3,21.41731089546973,0.387004373872547,1042.9588731786646,996
18,P5T3,T3,37.65825731589011,1.099842848973681,1130.141743414859,1059
18,P1T3,T3,26.125484257980247,-0.5485577362388883,848.9922389907271,987
18,P10T3,T3,9.896094613488405,0.8982943048487548,1266.6695322218266,1127
